feature,importance
PTS,0.09493821362978427
USAGE_MINUTES_PRODUCT,0.075881596518973
PTS_PACE_ADJ,0.07213118931694741
FGM,0.06393540845631585
FGA,0.04854136906091577
ADV_USG_PCT,0.04412809373409727
PACE_USAGE_INTERACTION,0.038306574062258764
FTM,0.036519811031179295
PTS_PER_MIN,0.03448296599751869
MPG,0.033448139303569886
MIN,0.03309963241498135
USAGE_RATE,0.03186415017734399
SCORER_ROLE,0.02420715983511908
FTA,0.023607501947597215
MIN_EFFICIENCY_INTERACTION,0.019314260769152602
FGA_PER_MIN,0.0187555959775984
FGA_LAG1,0.01756834970282022
PTS_LAG1,0.013826053280458847
AGE_USAGE_INTERACTION,0.013789766993581249
AST,0.01235991816908628
AST_PACE_ADJ,0.011402321808219755
ADV_USG_PCT_LAG1,0.010944035512146554
FGM_LAG1,0.010700577157781175
AGE_MINUTES_RISK,0.0104058883374793
HEAVY_MINUTES_LOAD,0.009386626899793638
TOTAL_MINUTES,0.008691705388215365
LOW_WORKLOAD,0.00860220646958892
ADV_PIE,0.008453153710011846
TOV,0.007945718487017217
FG3A,0.0070073456519252515
FTA_LAG1,0.006636663532824046
THREE_PT_VOLUME,0.005898201452141213
PLAYMAKER_ROLE,0.00551030485547187
FTM_LAG1,0.005085366498329327
EXP_MIN_INTERACTION,0.004657010668247409
MIN_LAG1,0.004334626520977206
FG3M,0.004161820190035615
REB_PACE_ADJ,0.004102006591050743
TOV_LAG1,0.003951980417938668
REB,0.0033297810381924323
GP_RATE,0.003261556373819575
MEDIUM_WORKLOAD,0.003233286651353331
FG3A_LAG1,0.0028620452784531457
GAMES_MISSED,0.002603509653732795
ADV_AST_PCT,0.002541819281252951
GP,0.0024179267096515952
ADV_PIE_LAG1,0.002384331351334916
GP_RATE_CURRENT,0.00224326206378442
ADV_OFF_RATING,0.002239054001668229
ADV_TS_PCT,0.002073209909521979
ADV_PCT_PTS_3PT,0.001918389663543239
ADV_AST_RATIO,0.001851190030960273
SHOOTING_EFFICIENCY,0.0018063988682502526
DRAFT_NUMBER,0.0016961046744807134
FG_PCT,0.001692057978283899
AST_LAG1,0.0016840179747223069
AST_TO_RATIO,0.0015722724100118994
STL,0.0015520963443047349
AGE,0.0015409846123971037
FGA_AVG2,0.0015391912225009897
ADV_NET_RATING,0.0015377890507684063
ADV_EFG_PCT,0.0014714384216756398
WORKLOAD_LAG1,0.0014713012670052004
FT_PCT,0.00139014871359661
THREE_PT_RATE,0.0013769369309230097
AGE_TEAM_QUALITY,0.0013112289484510614
PTS_PER_ATTEMPT,0.001288198480857736
ADV_AST_TO,0.001251782202249632
AGE_SQUARED,0.0012494744730820288
DEFENSIVE_STATS,0.0012287829012686505
ADV_PCT_FGA_2PT,0.0011944858826258072
TEAM_TM_TOV_PCT,0.0011879383112656018
FG3_PCT,0.0011764742357371616
ADV_PCT_PTS_2PT,0.001171392630772881
AGE_INJURY_RISK,0.0011571922339640567
ADV_PCT_FGA_3PT,0.0011371278927166022
ADV_TM_TOV_PCT,0.0011267165564792664
ADV_PACE,0.0010929537830971837
BMI,0.0010866245985997102
YEARS_EXPERIENCE,0.001086480536830272
ADV_DREB_PCT,0.0010751491182672281
TEAM_FTA_RATE,0.0010727146293750816
TEAM_W_PCT,0.001071300484802659
TEAM_L,0.0010363780520558198
ADV_OREB_PCT,0.0010282275394002125
TEAM_TS_PCT,0.0010151660425177288
TEAM_OFF_STRENGTH,0.0010151100631893496
TEAM_PACE,0.0010121885439261572
TEAM_OREB_PCT,0.0009907130935670916
PACE_ADJUSTMENT,0.0009805337970939907
TEAM_NET_RATING,0.0009710422592361807
TEAM_DEF_STRENGTH,0.0009506442432592861
WEIGHT,0.0009314733278724961
TEAM_NET_RATING_ABS,0.0009238137964805125
TEAM_OFF_RATING,0.000888800817234968
ADV_DEF_RATING,0.0008623642014041037
TEAM_EFG_PCT,0.0008569515425121193
ADV_REB_PCT,0.0008267455506088471
TEAM_DEF_RATING,0.0008213142398145463
TEAM_PIE,0.0008207183755683423
ADV_TS_PCT_LAG1,0.0008185644701179489
LOW_AVAILABILITY,0.000812536981982381
BLK,0.0008109332210291432
AGE_BIN,0.0007996383692053972
HEIGHT_INCHES,0.0007901586793162683
TEAM_W,0.0007851480600570627
ADV_REB_PCT_LAG1,0.0007848994063458117
FT_PCT_LAG1,0.0007533433939675346
PTS_AVG2,0.0007319276109121376
ADV_AST_PCT_LAG1,0.0006582823033381195
FG_PCT_LAG1,0.0006507338134755697
REB_LAG1,0.0006263443760204406
FG3M_LAG1,0.0005422283635378459
DRAFT_ROUND,0.0005291205933950893
STL_LAG1,0.0004956329552942136
BLK_LAG1,0.00044763579881497575
GP_LAG1,0.00041615941990248814
PTS_LAG2,0.00039833779238972026
GP_LAG1_RATE,0.00034702454897995815
MISSED_GAMES_LAG1,0.00034495816854067374
MIN_AVG2,0.00032647505528449194
WEIGHT_CAT,0.0003028002173274202
FG3M_AVG2,0.000284735310499713
HEIGHT_CAT,0.0002503707602227173
FG3A_LAG2,0.0002324002754975146
FGM_LAG2,0.0002319498341639267
IS_YOUNG,0.00022903937383328762
MIN_LAG2,0.00021465137879979795
ADV_USG_PCT_LAG2,0.00021101279680339657
MIN_CHANGE,0.00021084892301880215
MIN_YOY_CHANGE,0.00020378315786593527
FGA_LAG2,0.00018245559105424842
HISTORICAL_SEASONS_AVAILABLE,0.00017126590204335907
