feature,importance
MIN,0.08801981120009668
MPG,0.07234533446833029
PTS_PACE_ADJ,0.0683912951304524
PTS,0.06524401556857544
USAGE_MINUTES_PRODUCT,0.06048818241541368
TOTAL_MINUTES,0.058205691227706996
MIN_EFFICIENCY_INTERACTION,0.04818453835200526
FTM,0.03854369358433365
FGM,0.035277059114728275
FGA,0.03213571156074022
LOW_WORKLOAD,0.021997807930311176
EXP_MIN_INTERACTION,0.021990328193405448
AST,0.016815412839701584
AGE_MINUTES_RISK,0.013149301764523957
TOV,0.012511617772728348
FGA_LAG1,0.012117195416914963
GP_RATE,0.011830393330783616
STL,0.011633115760790312
GAMES_MISSED,0.011533676849410347
FG3A,0.01152193785530796
PACE_USAGE_INTERACTION,0.010566238046910785
USAGE_RATE,0.010149110876128182
PTS_PER_MIN,0.009623408331752318
AGE_USAGE_INTERACTION,0.009066058134227542
MEDIUM_WORKLOAD,0.007185092054006962
FGM_LAG1,0.007065821110238788
GP_RATE_CURRENT,0.006991065123128437
FGA_PER_MIN,0.006380096809696827
FG3M,0.005961534782800661
AST_PACE_ADJ,0.005444651858438114
FTA,0.005434467438900453
PLAYMAKER_ROLE,0.005417661146395373
REB_PACE_ADJ,0.00511875353958324
ADV_USG_PCT_LAG1,0.004930454036353275
HEAVY_MINUTES_LOAD,0.004553619429590054
ADV_OFF_RATING,0.004432804190102873
REB,0.0037529015702922187
ADV_PACE,0.0036216603925299656
MIN_LAG1,0.003588241044374067
ADV_AST_TO,0.0033397718108010323
THREE_PT_VOLUME,0.0033154107056105947
ADV_PIE,0.003212242298534285
BMI,0.0030583262799039556
ADV_NET_RATING,0.002974056906653302
LOW_AVAILABILITY,0.0029314827377229773
WEIGHT,0.0029224993560116167
FG_PCT,0.002909713721125324
AGE_TEAM_QUALITY,0.002891609228083399
ADV_OREB_PCT,0.002714312093353461
TEAM_EFG_PCT,0.0026856842286611376
THREE_PT_RATE,0.0025919285485365515
FTM_LAG1,0.002566862502090817
ADV_PCT_PTS_2PT,0.00252306990266232
GP,0.0024868555750407265
TEAM_DEF_RATING,0.002473249902547456
PTS_LAG1,0.0024371011200768566
ADV_PCT_FGA_2PT,0.0024359500677356683
AGE,0.002415572932858056
DRAFT_NUMBER,0.0024045248443603537
PTS_PER_ATTEMPT,0.0023671935291888985
TEAM_OFF_RATING,0.002343882852036763
TEAM_L,0.0023353384260288036
TEAM_DEF_STRENGTH,0.002298443857818278
TEAM_FTA_RATE,0.00227733878093622
DEFENSIVE_STATS,0.002271897674853707
DRAFT_ROUND,0.0021901996942992464
TEAM_NET_RATING_ABS,0.0021887750304064686
TEAM_TS_PCT,0.002176675925644963
ADV_PCT_FGA_3PT,0.0021557143455036066
WORKLOAD_LAG1,0.0021454937549865325
