feature,importance
STL_LAG2,0.0
MPG,0.0
THREE_PT_VOLUME,0.0
SCORER_ROLE,0.0
REBOUNDER_ROLE,0.0
PLAYMAKER_ROLE,0.0
DEFENDER_ROLE,0.0
GP_RATE,0.0
FG3M_LAG3,0.0
MIN_LAG3,0.0
ADV_AST_RATIO,0.0
ADV_PCT_FGA_3PT,0.0
PACE_ADJUSTMENT,0.0
PTS_LAG2,0.0
AST_LAG1,0.0
PTS_LAG3,0.0
REB_LAG3,0.0
AST_LAG3,0.0
ON_WINNING_TEAM,0.0
ON_PLAYOFF_TEAM,0.0
TEAM_OFF_STRENGTH,0.0
TEAM_DEF_STRENGTH,0.0
POS_Forward,0.0
POS_Forward-Center,0.0
USAGE_RATE,0.0
SHOOTING_EFFICIENCY,0.0
POS_Guard,0.0
POS_Forward-Guard,0.0
POS_Guard-Forward,0.0
IS_FORWARD,0.0
GP_RATE_CURRENT,0.0
GAMES_MISSED,0.0
HEIGHT_CAT,0.0
WEIGHT_CAT,0.0
MEDIUM_AVAILABILITY,0.0
HIGH_AVAILABILITY,0.0
LOW_AVAILABILITY,0.0
GP_LAG1_RATE,0.0
GP_LAG2_RATE,0.0
MISSED_GAMES_LAG1,0.0
TEAM_NET_RATING,0.0
TEAM_L,0.0
MISSED_GAMES_LAG2,0.0
GP_LAG3_RATE,0.0
MISSED_GAMES_LAG3,0.0
GP_TREND,0.0
GP_IMPROVING,0.0
GP_DECLINING,0.0
GP_AVG_2YR,0.0
GP_AVG_3YR,0.0
GP_CONSISTENCY,0.0
HIGHLY_CONSISTENT_AVAILABILITY,0.0
AGE_INJURY_RISK,0.0
VETERAN_INJURY_RISK,0.0
HEAVY_MINUTES_LOAD,0.0
INJURY_PRONE_PATTERN,0.0
MAJOR_GP_DROP,0.0
AVAILABILITY_TIER,0.0
